Parametric Final Value,Bootstrap Final Value
16090.580221079272,10146.227937676847
12433.012990263887,11587.565858666325
10476.381383589965,9764.617891332342
13781.424290303177,10492.265146212416
13285.946712231842,8886.060417890112
12511.539347406815,9762.251728924693
9874.407414269659,12533.506332230572
11114.386234805635,10722.228181376637
9830.066869446022,9704.517122612888
14368.405278344522,13720.64474905519
14448.083212055186,12737.643011693708
9424.301944168657,10997.359657116587
10657.308283883523,13066.489852991257
12868.949444986614,14723.698556166995
10828.5621951588,11388.657722325997
8555.760075098695,15897.481182256332
8285.446734182484,10094.742550521034
11613.42810812551,14176.25998164877
10639.3477569913,9394.781192826164
12959.794230702331,8321.839893262522
10284.847277413028,9973.115588279781
16116.09692389699,11501.368744189891
11175.601556563108,12840.352804138027
11669.28541633643,15679.508599603247
11591.271175641765,14604.141777619501
12026.582590164542,9223.684983461244
12278.275099239792,10177.438958765102
12523.744468739842,12719.685988728865
11085.42334551385,11642.536816308497
11420.771103474824,14004.811869626812
12218.209119503936,13327.231262602854
12974.18991443364,10022.296011908698
10687.73424578628,9849.361122888527
11739.590948660698,8750.719536151317
11427.926128129768,11031.955266319374
9442.34447693211,9269.527293496176
11773.059235909552,8890.471377427844
12529.790743431995,9370.161807970964
13373.917746659285,12175.023009806451
13455.752898204555,11352.69782535715
12066.939906893043,12858.341181875167
9964.160577481198,11594.337677877415
8980.27759876047,13996.218942470832
9788.47602649548,11372.354050385622
10014.440589724618,10459.324002665933
11400.013844529949,12300.08777931273
16610.604559065076,10172.08722467522
11086.680452446944,9375.865372390828
12771.058695338848,12923.29589483289
13247.867551395388,11732.580396848458
10967.306747389724,12285.988247416628
9915.422437462243,14845.821851674069
10594.842707496937,9271.022324432943
16649.89238349126,9635.162426735538
12199.267864391928,10314.677000663683
13699.958705098637,11977.593639825063
15574.496390204462,8552.860546580143
11076.465620810279,7938.208912987392
10229.663334470944,10539.307746008606
8563.228577531214,11328.407282099372
11041.8853475421,10734.034987062758
13158.564901658923,11399.790856716285
11461.949526337079,11888.541216047814
12262.159752155543,10626.13526246895
13844.516431829024,11089.057506110961
14666.634785040651,10667.521634983079
10012.478267529887,9906.080480157181
10923.88703293935,11254.454689777436
12253.906384454765,11084.971944424531
8550.223452698247,11070.527910072304
9148.21472384338,10813.452071795511
11718.427660393529,13279.751070763741
11768.802363901976,10225.72894802292
12821.645520694723,11904.490433313797
10935.722562527259,9900.678238620785
13847.653842943428,9937.594334987061
10459.830481137387,13056.954065851878
15340.904271581887,11695.14782965179
10599.419447788583,12752.62614385312
11074.556498386612,12215.076546917628
10623.337148795194,15499.557994055403
8919.805392560296,9092.055162066796
11305.78543331005,10941.843108106925
9784.390796747739,12498.466215082844
11354.17134929421,12967.920014055599
10627.028601975879,12897.217875876531
11009.056962494602,10606.04405683516
8587.11023641039,10909.719173658283
10475.940256550379,12621.221327551595
11149.972320791298,10748.031437919832
9334.21206202581,12416.35176019318
13717.767136953758,9667.320648226061
11276.554332016569,9016.3345152763
9692.179801026652,10387.961009361528
13018.269785964587,11109.168610356237
13809.388860755438,9440.410113212545
10740.201595041663,11938.166372684469
9746.366562807867,9070.930262246638
10043.324620117706,14688.828929373734
11853.91073680217,7891.274675881408
12449.429314349743,14760.270149353197
11259.813703957398,13263.073083367803
10052.040748599062,9716.503645181816
12349.37576267498,11529.573868097703
9463.583634648101,8812.365342315692
7808.908892951072,13251.368198799843
14299.11189287408,13629.430534863197
12304.437767721929,11759.337979344218
11495.497757334115,9282.854404903732
13494.045748372328,13301.800661165718
10660.590036692578,7989.0258644854
10586.213338229458,12922.300551850441
10706.79840472858,11374.074191907685
12238.806753008323,10277.18808876065
10581.729922291208,11535.82897683707
12776.009862060257,10392.017046082596
13952.539726474486,9354.104826716117
10316.349843078808,9059.495706821765
12881.76551744263,14723.1295837568
9967.420517655528,13404.956543817796
9030.30706732909,10751.936837312986
11060.625230902971,8615.33369802988
10812.249651824786,10182.918921183476
11330.716700126255,13511.121669302087
12688.403252923557,10168.067276950562
10328.505796050207,9560.595532475752
11602.71994711137,11555.095440530416
13013.178060738326,10143.593617267896
7763.013496166517,12094.775044223577
12870.462411342107,9616.844772730647
18316.04141310688,12472.730916520977
10643.884104565297,9747.127057650938
9701.718176378423,11504.162439841466
10534.86069651547,9173.649707266393
15654.4992266133,11986.524491043601
10065.89469815089,10065.163111017648
10533.268795958866,11484.831340875833
13334.330521574213,9168.561697713785
13085.912105232564,9739.803907862362
10460.021323189509,10259.117977058204
9817.793269163252,14171.413642348718
11767.1810455297,12428.01776085532
12134.890591979021,10101.25923302276
13205.693747785937,12945.083944313854
13889.912686262069,11357.059786328206
13529.025759480097,10539.082231971064
9325.28317580207,13346.662074093365
10236.713793163237,13554.32689671462
16136.523934743916,14725.761037126085
11349.323441847666,10227.639961354043
8704.872606502522,12328.666826579345
9423.705226071588,12916.453429221523
10900.25587931576,15110.04702822562
14376.52117079003,8469.212891576542
12624.507043130958,11567.42557826219
13340.547898903951,12549.426692003102
12229.64293162469,11369.020492224672
9714.325832010896,10650.51278218809
9524.059562753266,12742.183289631397
13069.766089694669,11352.179677186297
10393.83545130492,10980.730606161827
12496.644545628626,11872.513436612084
12323.607644037187,11706.933830384696
9378.123964968088,12181.693958237114
11052.66232156011,14300.802919338408
10824.705738299737,13034.672487130414
9727.955050663297,13210.915240649614
12016.00427188201,14351.407152986649
12938.423318920239,12707.868373585166
10603.11367690787,13686.191383894102
11924.762885835571,11444.19259432459
11743.013763033745,13854.731892005591
12800.886089185416,10056.250399772189
11668.353861619487,8769.744370930079
9802.104347260072,12293.186843132617
12188.756214234782,10259.851611197386
9628.967904409374,13117.494623693054
11219.079320638582,10748.732758537975
11191.875401548403,12403.020551582642
14741.59531043889,11225.547444563843
9875.433298949178,9912.735086418324
9286.47396914066,10676.114534951621
13618.805420746668,10697.47146724056
12651.213230001022,13945.297559695156
14310.006790270943,13682.67517800429
11522.777470073173,11851.626529776633
11050.974474933942,11242.815463525785
10011.269104689956,11189.646940714572
11145.004715932768,11818.103794232402
12227.09856569681,13503.22753964101
11829.354170453647,10712.159517969516
13418.643208434369,9941.762527818055
11015.381622357963,9742.409060876606
12712.536918640657,10418.57422991192
11072.407646458701,10292.485356027406
11578.813163928255,12746.44200089138
12124.116547857251,9867.58359376014
10230.880875103974,8852.366304867057
10549.507046198847,12206.16938261443
8584.583473220326,12278.97439914057
13483.642846932651,15998.62282777898
11910.18284086639,8937.625941111773
9772.655923025837,8831.131242694119
13297.398321974793,9588.084630070034
9531.056496327616,12463.4119228925
12307.543332958372,10904.032837915369
10425.91177250514,10120.40100834376
10189.686430460793,8932.93368710026
11489.59184726095,9045.540118308447
12066.920401292813,12196.074430690842
10537.516972349644,8567.931997306288
8626.72762523853,13372.943089699143
12060.513736281755,12506.001481274609
9369.787087508266,11696.42229859009
11940.208749918525,14128.184405706652
11728.39083059395,9537.895314531592
11776.805083034078,11553.599054439797
15042.588715191374,8545.737516465066
10230.816912175322,8556.046071549543
12880.159670176612,11110.162534929246
9701.800721029042,11552.221704957321
10662.826892575546,11496.01421920701
12346.01827884633,9269.501041207734
10091.856458389226,9737.424675731474
11639.665307915397,11185.712440174791
9771.982896706319,13729.887256680104
10172.37180607867,12012.445941376616
14193.014343435247,11246.153495147038
11436.435053514004,9811.066032029761
11147.27593879546,9750.321102034928
11847.812680529558,13061.208285122488
9805.953194110887,11218.797419400262
11455.483251772615,13642.220857175953
11963.20200067049,10671.235296340861
7822.297751067494,10940.700518565918
12244.303703248124,12252.576866741589
10623.038946256216,11707.265816624466
9599.045160764921,10231.126649628199
12193.865301449585,11820.757957033116
15786.862876543855,13211.603984289308
12023.723535447374,14282.831122530923
13005.662613137876,10361.95046003319
8964.687175061801,16386.388189546742
13061.30516903196,12917.206418066975
10742.598272002004,13511.36456513309
17919.96568445476,11537.160337024603
12797.36822789284,13164.150954652745
11027.745897649209,10260.682125645415
11837.828280262302,10229.840855957644
9632.106659955773,9752.696709261783
10545.66774509769,12463.067502831107
13504.334677910076,10263.755705192505
10115.986385405482,17435.309211795247
13427.946981363346,11789.66211002608
9373.411569635555,11908.830252652362
15656.018449038229,14957.170002060484
11520.617450637446,11462.11420556088
12589.575685108257,9318.786691590902
10170.935903941414,9597.52690529572
10253.706553184287,12869.972288811194
12892.398257063036,12893.753167292758
10978.705141979355,10327.853022153422
14317.913384843025,9583.019850608975
10160.41883836321,13369.919121361572
10806.36702646892,10125.919505953496
12014.154580399487,12447.403146337654
11189.085898111038,11186.916693615418
16316.348191338846,9984.137825687556
11192.806602570166,13685.950693136734
12243.187947206612,11930.26441103605
9374.184818384583,10745.158179118249
10002.429478566635,13244.798950115637
10230.563499832146,11721.184891450814
12898.903060793114,10370.363477267485
9596.629113090037,10612.84841008489
14193.849270293886,11728.677043615287
8290.773856044474,9408.21046476084
10502.361273042972,10045.5330100897
10686.834653668027,11146.314741113341
9699.618255442734,14196.62283012842
12503.080500984557,9714.392932232964
10312.998999564106,9034.015904538555
9286.438031416094,13229.81358635426
9863.051104746613,12276.780892283028
10419.437235684487,10059.718277455106
12347.519443834686,12771.000370184127
13500.057355276971,15585.96438943594
14271.261124056035,12664.171651428001
11445.328278048864,10735.473900046978
9086.232531091064,11253.098165133963
12548.959399767202,8981.745401283164
10201.509618821407,12271.484569556847
13808.926097530464,11519.856998625704
10677.754744048616,10206.006118020961
14196.959769865913,12032.790819974942
9146.850584412612,11821.965777944075
14092.81278294118,7834.695557670596
12815.34819027151,10633.758009393629
11558.522343265699,11157.297641940886
13519.78520686389,10325.922272880578
10526.535176454861,11753.459805365339
10653.107537216409,10328.124200539587
13460.040558480921,11166.163738662239
10316.859565523346,12098.811519277295
12270.939014403253,11237.678470347368
13819.803569866204,16592.167662357235
10051.388412882263,10339.631806958638
10910.232957319544,11173.330195780958
14729.26864375156,11017.662675371803
9619.843998612294,10981.269651973455
10381.758153675908,9668.18880433186
11677.148878774391,11459.535968698849
15838.484562811153,11914.451718645669
12054.707529565036,12506.25410769827
12043.877079796817,8796.330401921574
12579.623387145184,9061.85461278241
10274.454844053798,9701.76953575579
9578.924625217483,15547.662860090653
11909.135061796107,10471.453474445041
12764.445649799858,11049.594570084908
11018.429747613856,14115.764215340394
10042.12190601554,12855.513199929403
11786.941054577497,14803.710948071594
12886.41136757651,10696.179971668847
10302.998114433816,13543.995147526619
11339.288188862087,12243.236063913724
13900.64315292455,11660.207439724481
9363.771797462474,13247.805636281
14240.547145598237,13778.962119494377
9763.322509979695,13549.49096212189
11182.775173742533,8295.707606291175
9951.484010428894,11141.734316726857
14712.364679121978,10947.179415284003
13969.483365780354,14293.712297804248
12366.46256274267,11009.14963350511
13184.93427787113,12178.523019214632
9894.721048708767,13233.599444550237
9938.54473256639,11705.055997327638
12325.655235807199,9932.120087133504
10294.56083989792,9161.814822828415
10667.970842527046,9989.082960736234
10885.094376684832,11274.630534148882
7514.681559862859,10165.610129445553
13024.94394107029,10748.038612306567
11958.990373203105,10814.900363038356
10591.701710338646,10779.741263902106
10751.213785746035,11571.896627813134
9034.495338866313,11406.494521350713
9705.673160514198,10829.24337034563
12248.418653567884,10709.12310874321
11740.00998592407,11564.173547491093
10935.523503050319,12055.697536145139
10072.723598067061,11464.70784203409
11778.236395335107,11583.616760959496
13206.419907045984,9242.300710953383
10598.490985517763,12299.30938356083
12775.906476555425,9517.482816322077
9657.393811371245,11346.260307301904
10317.472983094223,11169.725989904451
10468.24495778299,9869.7182845165
12418.622688703408,12081.904939347549
12123.018132276247,9706.999352484705
12319.080955193218,18793.999627885358
11662.62705272024,12554.616109301753
10958.485278178292,8652.638445144008
11655.456122127734,11789.04501531227
16811.28103318999,12299.126624026829
10636.80287283707,15698.358250445588
13605.858726516462,12648.99385749179
8764.934077006006,12381.317381346924
10161.69874815711,12070.475012977291
10315.076682554825,9745.561853708146
12685.885930130027,7602.851501529464
11991.375261868418,14803.490964269171
10018.840037034273,10759.783393184367
9951.774653918865,10434.758574313328
10092.72786628339,11656.705477177651
14184.3324026685,12545.385771011139
14703.537694344568,9816.314295426682
12755.034184283317,11450.089496217097
12633.191123359875,11353.926931783637
9371.528565772627,9265.922701424586
16098.261662266514,15071.09614471894
13149.048121193868,12571.09068086369
10719.10382239855,11797.604226189222
11998.754844016185,10428.186481269295
12253.502531232914,10662.19764574443
11731.612923075352,11534.861258691903
12463.469790391722,9281.448579582444
8183.107751018387,11507.52207810823
13861.504307811465,10325.162415554816
10076.538878965734,10455.911499125397
12194.739623290376,12477.64873301539
11796.562587146062,7479.544392439133
11441.067924606834,8421.507062852526
10767.96262348426,10110.965087091876
9472.269616496105,10737.812936569824
12538.739242814629,13816.0204364439
9015.50431280666,11208.826325003487
11496.29676218707,18690.297329955105
11720.260293733356,12306.616959216117
10981.239246546686,11431.323771867503
11943.46260186232,12796.328522323607
7443.523330934909,9082.100401345733
10425.79430860214,12775.07093231785
14666.79855202606,8717.026946563024
12426.214207835797,8899.519266270152
12226.414439181008,12465.979810142602
9920.366553776155,10007.470731011554
7778.947963225548,12423.714032733566
11382.719868983502,8729.056388852645
10903.224029524314,10150.563203969326
13138.475626795636,12305.438054968792
7765.572354855786,11441.357602962997
11523.769795006767,15844.880335224503
10639.563214890106,10392.762826475362
12694.46637349227,12011.298306303828
9882.918700314985,10721.698903535493
10849.41598064033,13624.076602599811
14555.333164719901,10845.382110227452
10399.014880417133,14410.23480201355
11122.620666839553,10053.865878823552
10421.37534645938,12666.652833602937
9327.338249293567,12277.854192872259
10271.752438399026,12435.917492545212
13193.01547149007,10386.67675093205
13580.262263428292,13602.712964000066
13968.559810779989,14584.592719640277
10727.093627078671,12985.27966680639
13765.996240773511,12913.807817489309
9785.372760872593,11262.61500837419
13226.42558883351,13500.959446979987
9733.838852358973,13025.680022432436
10616.425766917919,11604.552159442339
10803.527992569572,12107.891385170584
9071.87950726446,14493.935103932014
12362.404337589558,13105.80926081651
12369.331472811695,9619.603142980886
12336.825197585133,11745.71770850691
12432.114086629577,11601.39855289241
11346.67090323383,9569.37761564082
9150.517735089901,9643.133130412461
11965.2184189865,8256.641692795738
12563.763231595478,9295.094997579174
12313.814382804054,10508.534159421983
11695.21171263048,11357.087394454084
10991.122920673255,14343.79550169139
10301.243679667583,16228.191131437023
11991.433590027791,9159.844939577562
9205.16619761895,14303.04881020049
13105.99473462239,10098.793969942097
11975.324861585721,11551.682421733212
12862.623717062725,11992.06569045634
8209.204822961294,9702.291448727101
7591.18912824385,9552.163254774698
12850.392578408286,10399.34332358271
8347.20063217348,11248.460887762614
14037.245273031078,12522.039984154604
12298.99940447822,9750.782037399818
10515.304948669112,11815.898486199601
11700.427325920522,10618.02367613593
13222.272562352333,12194.687341415744
15987.347388026743,8607.381541075538
11266.59743346706,10627.465839741837
9453.079612470323,10391.5728163074
11450.362335351816,11293.601683213623
13257.704024869612,10691.344850234613
11974.206725466476,12560.40026359295
12577.111640269066,13258.203108838201
11467.314677972849,8020.092342634747
10999.944063483574,14626.534645924696
11169.887006116205,12452.605366015692
11340.041625932354,10236.494749722955
14030.617841604988,13048.47527325328
9422.49927454782,10220.390501413125
13245.960902876168,11146.374094716723
10975.05366761255,9721.387448474765
12464.424290935593,13913.457697261305
15357.435659925412,10722.95415517854
13702.122290821033,12534.091010316912
13975.861926006359,13274.4638249431
14859.645640705254,12543.338470739502
10607.293508641025,13750.14198428122
13847.153784410797,9834.07813575752
12472.678014044463,11513.07030624809
9540.544206750494,10997.327020488712
12834.369365790679,11165.119126072792
9584.589932655153,10396.529107641041
11107.342175653906,15661.201045100055
8888.76215530844,14130.365287618257
14283.730130689313,11551.124739573159
11719.354870146228,13344.616471813939
12666.954414941587,11761.6537226312
14546.095968306581,11476.315119671879
14188.840942632567,8472.147650770541
12029.318745038438,11649.355910330343
9777.547501543811,13509.433605038155
16449.565251951102,14068.085111784043
11483.451635471532,8506.152480507591
11719.62758274386,11911.73503127694
12175.013952079142,10054.994508756268
10686.232620870287,10679.265061697008
10096.09634962012,15771.822043910252
11638.338797735089,11293.003371428236
13680.598971630448,7277.483076623202
12583.68050851709,13071.045185454004
9777.917640852067,11114.574132407446
8492.84658136646,12114.123527445881
15211.065944738422,14452.137653837915
11819.55349838578,15075.120334994519
10299.881269670506,12711.956754117433
11416.269399367313,11222.798295611572
11701.498292936012,8897.901126448698
9415.341154808948,11205.41614389624
12742.670552438803,11985.372687159852
13682.12282333799,10420.92696470712
15603.097606957039,9724.674474535439
15111.139959091493,10607.609249763871
12996.576424901596,13881.507598354501
13654.483314424995,13332.579377191389
12683.153806614057,10752.73283240075
8709.528676684435,12468.289537134582
16009.20101562359,11185.069015928293
10271.03582252163,11470.355343174657
11702.631841420465,11943.892384804432
9705.873599501303,10187.912874207232
12224.157464505824,10322.02062972965
10474.726153855778,10102.33499146858
9362.63991635901,12737.02240280329
13809.36333446757,9662.374302870316
10463.106991609871,12751.566500718627
14081.209735309094,12103.848645411601
13513.981775933793,11609.374826550407
15790.237234588409,15011.1376296335
12257.503497665564,11965.4578175874
11606.642426188695,13330.90769663806
9953.955800525808,13176.245055889298
11828.825174686404,12978.295136422608
11800.128849966875,10756.648638365015
14209.282923106037,11489.180018622734
8877.433279554398,12235.743563217044
9185.605287739842,13261.187365687532
8969.293624294096,11759.641067858674
9660.512274674637,12497.299092804762
10703.243317371625,17482.211601738945
12238.222633932874,10316.91205304649
11625.46589229307,8938.558193356226
11345.58974217726,15912.120894956
10834.499380715079,10105.494862170346
10279.137349805598,12355.01767646816
11749.95682596677,10903.392030342724
10708.290542657985,12019.922328941397
13064.03481377001,9385.50830285488
13267.404263161612,9800.762037470386
8759.005406231323,10367.924272037877
14092.278572250667,11854.177590444338
13219.866651251776,9467.454130521905
10744.601899477619,11769.133717696179
11104.904688829944,10186.552263037283
11402.835878744034,11228.811668616288
15540.144268766779,11534.100479698585
11549.078171375617,15158.904164501359
13998.477610525879,11930.375670417097
9456.630963840937,12489.136580196793
13828.90938620032,12664.197617140926
11931.509268163309,11232.220431276459
10880.47232928288,9719.202365985848
12194.174511538815,14584.279813172652
12553.280157905507,10729.797889969785
10498.347399248722,10896.060398015805
10649.238007626287,8085.466131139007
15929.935344568255,11272.359986440762
10783.438674813602,11466.192615896034
9704.176980885835,13536.23392325845
10468.94033587212,13166.55606596066
11963.321102732905,8912.490895455046
12059.022956551,13114.437155813486
11141.847981427849,13484.9806065015
9603.18716792751,11458.75317760881
11041.471108688957,11704.573174368217
10386.919118992275,12194.947078733769
10391.336505643609,10340.045558878235
11787.617268528738,11570.086713227704
9108.664986683089,10632.013939348797
12435.924590042778,10237.750690650491
9900.087063612918,12333.337684355605
12470.716988702938,13118.764433600389
12917.95504926461,9566.735545399371
10241.232997635896,11698.135998945554
8830.079495904294,8161.507696011484
9748.875137148285,11919.165776265945
9287.118667659175,11961.981111943165
10512.667186618499,9545.371634256826
9038.139679101736,12882.768253596256
12902.99626733736,11549.881514116742
10061.995200514351,13285.731899764782
13935.920658796413,10058.666122729453
8729.159314420793,10783.243668525905
8735.043184924802,13211.011479143392
9772.123637411192,11759.334236929546
9954.160993314323,10674.528407604455
9715.29787623233,13441.392797394548
12073.394534472129,10370.984168610505
13345.67456609151,12325.294433847299
12020.062147080043,11421.193065439766
9612.567784379102,8552.821220589605
11505.785356931994,9088.039382212943
12302.069041005334,10722.352328319717
11613.525355076981,11128.683940348492
12707.33638339305,10509.989236775677
11061.875918186057,11444.862972436908
11160.95316412579,9432.640970899343
13689.357185584648,9811.488544281827
11773.196252768414,10693.932809088694
8665.437006380253,11328.044586918299
15906.518854673039,11745.80384814937
9140.467207854148,13983.855251458293
11373.576087129382,12532.556520270382
12924.606012411215,10867.08982173045
10002.467893988198,12950.930221107688
11571.706624304676,11370.486540771393
13255.96469366331,11327.39904874499
9472.409354961095,9165.275865997408
11860.873887827584,14512.074144091754
12429.508418178217,10933.69846340078
12956.499875996957,8552.227768053663
10569.539639152916,10087.815363849457
9979.836130629916,11892.681345858578
12444.850899824329,11898.754211833704
10887.06112050399,11140.586967908137
11541.684956634394,11858.86319176594
10671.607798938918,11468.504840925416
14841.342123142911,10527.207661359667
9837.532261161976,8754.503598426836
12854.43055234427,11709.606916926747
12083.882180151571,12955.123663335651
11409.009052697658,12392.38154621138
11800.399162798225,9568.208833175408
9916.250952066377,11370.861236451163
13527.992553854387,11384.678639507492
12586.19302405057,9282.712369418246
12938.63647051551,13605.575245865242
14378.019096679189,9559.57980951104
9050.739622928708,14065.039238750898
10490.586180888773,10739.10928507013
11602.44373093849,10510.138153339616
13251.184606306157,10601.003795756642
10780.91274808448,12484.88828890078
10258.29663031795,11420.540636662441
10440.916925054573,14492.552767162135
13074.883343500982,11706.479314857706
11440.746256149123,8739.61071389247
14685.623124757327,11404.176845914564
14464.173000986773,9664.730520492403
12475.470434176088,12657.627042760596
9739.636254253479,13440.634650539321
12591.759788394855,10773.26009721983
10973.200968826539,10167.144472664413
12646.375512430617,10930.018911862713
9765.560965796536,10199.659015374331
14953.075210903608,12051.279267231072
10514.251655391168,12404.404261393507
10638.252665548438,9119.822580056058
11752.308455855782,11668.97609532974
12063.510404307108,12235.598125526893
7992.380657981178,10016.137978670436
9293.500804064444,10933.793246264568
13614.539591365476,14300.75369205091
9336.807599152005,11795.909545513958
12240.604807686886,11479.22092957125
15214.520709996757,14269.51934705795
10948.757598620283,12719.272621515896
9072.941347580054,9829.048618670764
11060.514209041703,15965.441025416674
12394.086040313608,11981.491854628588
10825.523368059197,10357.447509566953
11215.062816083077,11321.281450445384
11500.780428878814,10732.82940917408
12279.710366200587,9340.484281258807
12010.80306933827,16275.52383358523
9248.946434632455,9739.054132466734
10057.35857692997,11963.44266380835
10731.895584663802,10020.276952789513
14714.796966661008,13080.563332899566
12308.055173933095,9856.777351626133
11910.6727363267,9425.90177150876
10874.532042860978,8924.991109578064
11223.12946471086,12515.66311985109
12798.35100374381,11560.017280355463
10640.934701794564,13238.424490615143
9847.442114434354,12202.007017790624
16201.515578499615,12337.61565764665
11118.965630526483,12331.025047439296
13328.874123047359,12194.442269135176
11181.047557368678,9164.939185311408
13639.167078619006,9935.917363704886
13582.01113006041,11598.952916539736
12457.574093112766,11399.751336651945
12872.683337388016,10601.86337981164
9335.3789619264,11206.807947320638
12677.886246161735,12687.10174187165
9676.821790847165,8623.030595397042
9376.203399483798,11824.730857554763
11942.595416846198,15618.330019743567
11708.399877621881,7382.061584138973
12907.40383878589,8852.631046626815
11129.050041089897,11836.207710272309
11679.546019319689,9283.987838017014
12294.422146332878,9911.19030597155
12851.896904268995,10892.262549121055
10316.23962039788,10381.818575593059
9145.63651560809,9111.92002162657
10626.749700199998,9217.609074563303
14328.116032991627,11119.668278196375
11913.094579033055,10880.121870964886
9388.73040319393,11693.660893534432
9708.077289892557,12665.6197728268
9559.214196970497,11365.740133320314
10985.205951239632,12744.81313606074
9706.702222420747,10302.99918530721
10182.721516616994,10200.522962138259
10124.422243079374,9632.609069470736
9717.617550564813,11695.507751718385
12982.570847737845,9960.72215238932
12025.516061906052,13574.452409157993
11594.596212704859,12040.820192101806
11980.886783265621,14232.105486411097
10139.36382859443,11217.922390940124
11005.584060025758,10196.065196470561
12159.09921919788,10719.388189694537
11108.421406754676,11713.366769736462
14450.739302492259,12001.825483213384
11266.220502126747,8913.266951855316
10340.190443840991,9429.974478195165
10980.785728435383,9960.023825329416
10981.748022045465,14009.969956540384
11256.062706101133,13339.542871807651
9889.818616624618,11229.594905394863
12128.619501776506,9935.260042598853
9870.76215053376,11501.03751661271
9875.510222560331,12735.400832608044
14520.778277429554,10869.995921159094
12544.038541827864,10334.93459077448
10144.885374802432,9939.944045912835
9599.508972210951,16365.583516635108
12034.530068502047,14520.851677616845
10621.744371386525,10997.499889879511
8990.028363159156,15896.288329575611
9803.789276459593,10390.87086561714
12874.657350851672,10333.411103771663
14407.154529388505,9697.396033027067
12165.173349697214,11302.8985215765
10166.480829493163,10812.12752113571
14188.914307186142,12261.70045908953
10912.514296988204,11274.859073331503
10175.681030623477,11598.998142906548
14154.10010197967,13602.371951387568
10904.773577057449,12252.473552675921
9897.824190132824,14887.287714987135
11510.53245449826,14577.88136474916
12328.727786407679,12391.517578567024
15850.400951553338,10830.723055127164
12225.647841619342,10273.080569975746
9085.499065099228,12908.642679393535
11698.618759829433,13029.28874875617
10191.11101760054,9558.560511674701
14668.17191545515,10608.952852852937
13629.093708821514,9592.983960787153
10376.40928412912,12652.614373059085
12811.209073670416,10459.414850737392
11593.702004348384,11896.238005343983
13250.780372635942,10285.433580242301
8765.477682616976,11420.387137782414
10683.043700078015,8585.817411904536
12514.093838423962,10190.858073973825
12907.177409754702,14347.536214048405
10813.03476200446,9021.759614413852
12584.556180905125,12919.28695321798
9101.544839850118,12229.456259042754
11897.568137634129,14886.729041804521
10099.866757833099,13318.084255883414
11883.947090965099,10622.16705354772
11067.27648033812,15249.079811551252
10587.937966261934,10253.253639741857
11974.97149562771,11065.616918091953
12331.939119787283,16596.851313028885
10088.76508293004,11306.359525713255
11391.509688286907,11629.561116292518
12986.698779461836,11009.48677851718
10845.743908775856,12447.294536094048
14202.594646157359,11253.95435663418
13033.572395345218,11464.669358515566
12572.643267379484,12686.01024434703
12233.780377611494,8523.103988602285
10158.070123483554,12165.155351031617
13419.137301383747,11969.387119028022
11534.357958688224,11968.099816590217
13268.050873825783,11008.514253231155
12578.452260185935,14310.666356657292
10584.683809384558,13653.256114126532
10359.500815276982,11327.396746991953
12431.992315973332,12612.74324716159
9618.825977638971,10797.126161911649
13256.633490245826,12080.027395552697
11904.643594710478,11398.749350367485
9119.549311199688,11322.625665414222
12463.698493793785,12877.608512242656
11877.457925976334,12271.98037531622
13032.108775243307,10570.722779788963
9412.862115122874,9562.262632639524
13799.731045903152,9724.211898136738
13013.891912147434,15235.102432820737
8478.849286898047,11570.529386812688
12745.275056637258,9669.518888218256
10731.534765887469,11096.703860043288
13868.777981664703,11974.878083997995
14381.04542438394,12040.640117401726
14504.481374097832,12841.69925405775
14892.97262351053,12533.255970648952
9001.629940184175,13405.946394299177
10991.362227932836,13145.530951967308
12354.994933491453,11397.673526662446
13481.558528494326,13198.416626070877
9580.255153371945,9361.931348366521
11131.512603117426,13703.097236809643
11556.97899072299,11808.550099956134
9189.210487624654,14216.54688668025
10656.922342913107,10942.569654966763
11482.376283288982,11861.568720827408
11237.842758276558,11474.874769213886
11870.930465132062,10281.491832215179
8684.933253262114,13230.102262080627
13191.897660180111,12430.42558714296
9855.371722881266,8934.815543220942
12419.034799360685,13043.492035526702
10957.878039550416,8413.688186596419
11591.744225358665,12283.888455211125
11512.1991038579,12240.603126614393
10373.083552594833,10387.453702969746
12613.396006045323,10232.511975993762
10680.176435682073,11802.488106336454
9264.627305715356,10817.174910441796
14614.275019998475,11693.914085168588
10063.848634783499,14588.35842023341
8655.954967316111,14482.793003795357
10462.479153459171,8381.324877369323
12203.0339272087,11290.909253026864
14175.524990574106,13114.69912272579
10487.461104590444,10251.446983415428
11775.535724724772,17189.766074043444
10683.533275111868,13015.222243224509
10124.897383981912,10674.732705980356
12236.15096731754,12792.780864790473
8858.53353251844,14348.581280934453
12263.886035966158,8749.978709512612
12020.027949051075,14177.306017567562
11177.350938304888,11546.52189827477
12422.015617671059,11893.32591611004
14735.639263769313,12721.043725158253
9648.378717693822,9665.448471573358
9764.702724269657,10610.031857059812
10739.111546578986,10773.914471032755
9437.474829319164,11844.460407163533
10157.075480824331,11543.0510819257
11992.600910423052,11656.310846638778
11090.568922352972,10452.96014545306
12171.00217646126,9244.011776842513
10573.352085065926,9667.924251578244
9372.027030266996,13312.163522432054
16798.37735498746,8826.897527427986
14369.401135915405,10924.112398144214
12319.893298372037,10983.64559659777
14844.490965843434,9133.103782055256
