Date,Portfolio
2021-12-27,0.6585011526086993
2021-12-28,0.6590824001794078
2021-12-29,0.6589756285166387
2021-12-30,0.6586587942846145
2021-12-31,0.6560274469757654
2022-01-03,0.6540988938329287
2022-01-04,0.6540599822918912
2022-01-05,0.6691037968712106
2022-01-06,0.6734747162372087
2022-01-07,0.6752857671981854
2022-01-10,0.6747641999630698
2022-01-11,0.6791562143409483
2022-01-12,0.6797121864367593
2022-01-13,0.6819163093324564
2022-01-14,0.6941195507087966
2022-01-18,0.7100087581247224
2022-01-19,0.7087745516421499
2022-01-20,0.707187672689326
2022-01-21,0.708823107480333
2022-01-24,0.7087225764194528
2022-01-25,0.7132542092927878
2022-01-26,0.7143558006481954
2022-01-27,0.7140270274747643
2022-01-28,0.7182716031776492
2022-01-31,0.7254274737169673
2022-02-01,0.7255544859463672
2022-02-02,0.727444761985568
2022-02-03,0.7420846089489787
2022-02-04,0.7429633979848932
2022-02-07,0.7429114035558596
2022-02-08,0.7429174737604218
2022-02-09,0.7458680658934588
2022-02-10,0.7525892621880794
2022-02-11,0.7474739668263111
2022-02-14,0.7474543295198324
2022-02-15,0.7455572311612505
2022-02-16,0.7474986880650706
2022-02-17,0.7444390760235413
2022-02-18,0.7433813337607155
2022-02-22,0.7398973519473306
2022-02-23,0.7454428510549637
2022-02-24,0.7515896362275194
2022-02-25,0.7466451841870384
2022-02-28,0.7432078716035133
2022-03-01,0.7368167731187367
2022-03-02,0.7243507459575148
2022-03-03,0.7242472413655469
2022-03-04,0.7222566069915233
2022-03-07,0.7251582700819091
2022-03-08,0.7237825599332791
2022-03-09,0.7190278173034859
2022-03-10,0.7211128478690234
2022-03-11,0.7218070099139597
2022-03-14,0.7258928810065299
2022-03-15,0.7278113512971102
2022-03-16,0.7379987564719199
2022-03-17,0.7367775637403468
2022-03-18,0.7389522907143221
2022-03-21,0.7421868199196038
2022-03-22,0.7415399099467118
2022-03-23,0.7361945189915408
2022-03-24,0.7420589397555625
2022-03-25,0.7408539349311737
2022-03-28,0.7414874194877905
2022-03-29,0.7363472964427108
2022-03-30,0.7358919703400816
2022-03-31,0.7376886780144736
2022-04-01,0.7375758381554829
2022-04-04,0.7372774907601302
2022-04-05,0.7444404183354432
2022-04-06,0.7467085704847252
2022-04-07,0.7475125466434795
2022-04-08,0.7480969512201874
2022-04-11,0.7517965836478785
2022-04-12,0.7522540107108507
2022-04-13,0.7534120293515922
2022-04-14,0.7575064735881025
2022-04-18,0.7590219208760475
2022-04-19,0.7567776324615896
2022-04-20,0.7579390992109426
2022-04-21,0.7605034341951998
2022-04-22,0.7601136906335928
2022-04-25,0.7609715414371965
2022-04-26,0.7578069098693473
2022-04-27,0.7568442445460282
2022-04-28,0.762176703190157
2022-04-29,0.7665616675425325
2022-05-02,0.7657412233077325
2022-05-03,0.7659350189450038
2022-05-04,0.7679967765085353
2022-05-05,0.7801103623969058
2022-05-06,0.7794940112879116
2022-05-09,0.7770238484073512
2022-05-10,0.7776806846007474
2022-05-11,0.77647844495743
2022-05-12,0.7754681598289755
2022-05-13,0.7742543874059998
2022-05-16,0.774262420261842
2022-05-17,0.7722579839691404
2022-05-18,0.7644651084408616
2022-05-19,0.7640631744338624
2022-05-20,0.7636653924390819
2022-05-23,0.7606738409669672
2022-05-24,0.759864807270767
2022-05-25,0.7610042003688692
2022-05-26,0.7609101846408317
2022-05-27,0.7690201097456514
2022-05-31,0.7692345979484516
2022-06-01,0.7728008030438984
2022-06-02,0.7755562871876515
2022-06-03,0.7789561083171673
2022-06-06,0.7790350332352036
2022-06-07,0.7820206490216508
2022-06-08,0.7813625202812525
2022-06-09,0.7800365846403273
2022-06-10,0.7787770263777656
2022-06-13,0.7886996416633759
2022-06-14,0.7894849608447012
2022-06-15,0.7933637352138284
2022-06-16,0.7891121069515676
2022-06-17,0.7889331318774442
2022-06-21,0.7856706418310726
2022-06-22,0.7855217234673812
2022-06-23,0.7866279422802243
2022-06-24,0.7811614017598517
2022-06-27,0.7815844966242753
2022-06-28,0.7811708069929973
2022-06-29,0.7813230233927159
2022-06-30,0.781319648069367
2022-07-01,0.7815944551276167
2022-07-05,0.7820970455210214
2022-07-06,0.7828184392926396
2022-07-07,0.7826496855745505
2022-07-08,0.7810174788295353
2022-07-11,0.7806051106604343
2022-07-12,0.7800146571323612
2022-07-13,0.7794512211345207
2022-07-14,0.7781186103232224
2022-07-15,0.7778175868747942
2022-07-18,0.7778582006056055
2022-07-19,0.7766884809009574
2022-07-20,0.7754764722484054
2022-07-21,0.7786158936327281
2022-07-22,0.778551968972149
2022-07-25,0.7792304814068679
2022-07-26,0.7797161598830235
2022-07-27,0.7815562494781119
2022-07-28,0.7818632347329563
2022-07-29,0.782075461518669
2022-08-01,0.781519941160766
2022-08-02,0.7805731111946919
2022-08-03,0.7837468242158847
2022-08-04,0.7837315699438546
2022-08-05,0.7806471968082889
2022-08-08,0.7806514464612794
2022-08-09,0.7808798793416823
2022-08-10,0.7803982666979115
2022-08-11,0.7794540993834754
2022-08-12,0.7791045591111854
2022-08-15,0.7810210520171252
2022-08-16,0.7809862130243039
2022-08-17,0.7825367031754925
2022-08-18,0.782448971596559
2022-08-19,0.7860200896974957
2022-08-22,0.7868610555913209
2022-08-23,0.7875872209732409
2022-08-24,0.7859049487406445
2022-08-25,0.7854051799491911
2022-08-26,0.7864678981208986
2022-08-29,0.787302429297428
2022-08-30,0.7897484046124664
2022-08-31,0.795848445311878
2022-09-01,0.7953220531850251
2022-09-02,0.7956144176341132
2022-09-06,0.7972547299604515
2022-09-07,0.8001205525438295
2022-09-08,0.8033541102783305
2022-09-09,0.8037681124955047
2022-09-12,0.8029673042885985
2022-09-13,0.8001166757709168
2022-09-14,0.8011978495464889
2022-09-15,0.7980577005860613
2022-09-16,0.7987763297329746
2022-09-19,0.7973835997244002
2022-09-20,0.7974577026746696
2022-09-21,0.7950909084836225
2022-09-22,0.7989339141444252
2022-09-23,0.7981278651218805
2022-09-26,0.7996619658869752
2022-09-27,0.7991725036751082
2022-09-28,0.8032076076644905
2022-09-29,0.8040234756363553
2022-09-30,0.8059734105232865
2022-10-03,0.8082077118004829
2022-10-04,0.8056772755942572
2022-10-05,0.8035607145331637
2022-10-06,0.8023658104237666
2022-10-07,0.8050073840585656
2022-10-10,0.8056148526258872
2022-10-11,0.8045413847969829
2022-10-12,0.8044418390928277
2022-10-13,0.7986235511066163
2022-10-14,0.7982446881816432
2022-10-17,0.7977957693723376
2022-10-18,0.7984985334116036
2022-10-19,0.7989572795902655
2022-10-20,0.7985832975976827
2022-10-21,0.796649990854997
2022-10-24,0.7950899185694444
2022-10-25,0.8005161178789156
2022-10-26,0.8008495755620018
2022-10-27,0.7995699880575108
2022-10-28,0.7969759536908796
2022-10-31,0.7978974627410363
2022-11-01,0.7975601786904322
2022-11-02,0.7980167856321808
2022-11-03,0.7918410078039689
2022-11-04,0.7909283900700749
2022-11-07,0.7917637997016282
2022-11-08,0.7923384078200849
2022-11-09,0.7924160420333535
2022-11-10,0.8113266651924192
2022-11-11,0.8133487681281911
2022-11-14,0.8130138867338286
2022-11-15,0.8163101824519826
2022-11-16,0.8239519646371084
2022-11-17,0.8248097414156065
2022-11-18,0.8243174948330777
2022-11-21,0.8276271348867237
2022-11-22,0.8288934313689743
2022-11-23,0.8295498249342418
2022-11-25,0.8302465885195338
2022-11-28,0.8288576618914504
2022-11-29,0.8284251571918458
2022-11-30,0.832144623715875
2022-12-01,0.8309446123134125
2022-12-02,0.8298323836853653
2022-12-05,0.8311825091342432
2022-12-06,0.8293595587339548
2022-12-07,0.8293779888304621
2022-12-08,0.8314048816127559
2022-12-09,0.8344119571190898
2022-12-12,0.8248937609883473
2022-12-13,0.8256240181499613
2022-12-14,0.8221712873815172
2022-12-15,0.8282753549447267
2022-12-16,0.8276617750380589
2022-12-19,0.834997396782407
2022-12-20,0.8353956038160717
2022-12-21,0.8340702792004583
2022-12-22,0.8423591634766193
2022-12-23,0.8411698525481045
2022-12-27,0.8427150708287273
2022-12-28,0.8427371105553053
2022-12-29,0.8448322975132573
2022-12-30,0.845029809775787
2023-01-03,0.8439787558082341
2023-01-04,0.8450396230878575
2023-01-05,0.845845007646524
2023-01-06,0.8490365125002874
2023-01-09,0.849728753412223
2023-01-10,0.8496364641026464
2023-01-11,0.8519593433697661
2023-01-12,0.8524982272585144
2023-01-13,0.8538893185440896
2023-01-17,0.8537338835322491
2023-01-18,0.8525885596569153
2023-01-19,0.8519837735173788
2023-01-20,0.8476862501479314
2023-01-23,0.8489794307330548
2023-01-24,0.8489638076937857
2023-01-25,0.8487862855791568
2023-01-26,0.84741293197658
2023-01-27,0.8473910818241541
2023-01-30,0.848660642950025
2023-01-31,0.8494550062740581
2023-02-01,0.8509848485854519
2023-02-02,0.8496284232346341
2023-02-03,0.8521442511454999
2023-02-06,0.8518349772285407
2023-02-07,0.8515388964303763
2023-02-08,0.8508215909903954
2023-02-09,0.8531936414903649
2023-02-10,0.8527623996277236
2023-02-13,0.8522935658554196
2023-02-14,0.852382217246356
2023-02-15,0.8522017504310118
2023-02-16,0.852582870385207
2023-02-17,0.8525397496871975
2023-02-21,0.8523585502210633
2023-02-22,0.8525108376239919
2023-02-23,0.8530267967246196
2023-02-24,0.854603270478858
2023-02-27,0.8536698472120562
2023-02-28,0.8580139525314349
2023-03-01,0.8579683595419061
2023-03-02,0.857787837558144
2023-03-03,0.8606679523875026
2023-03-06,0.8612869400888034
2023-03-07,0.8606172462420414
2023-03-08,0.8597071300494582
2023-03-09,0.8547002996180333
2023-03-10,0.8492771973510161
2023-03-13,0.8487319810010167
2023-03-14,0.8468153065919825
2023-03-15,0.8481773153624528
2023-03-16,0.8469527694357765
2023-03-17,0.8411062086560431
2023-03-20,0.8391319027563249
2023-03-21,0.8365055043426682
2023-03-22,0.8309395712444169
2023-03-23,0.835622652750171
2023-03-24,0.832973538052091
2023-03-27,0.8334697658538699
2023-03-28,0.83244111076187
2023-03-29,0.8307255094968022
2023-03-30,0.8261652236214709
2023-03-31,0.8259515788680745
2023-04-03,0.8249004724232939
2023-04-04,0.8222538260567481
2023-04-05,0.8266154202445554
2023-04-06,0.8263225067595098
2023-04-10,0.8265901339200056
2023-04-11,0.8225825399508354
2023-04-12,0.8207642821406751
2023-04-13,0.8202476922623857
2023-04-14,0.8214721651271013
2023-04-17,0.8299762956361919
2023-04-18,0.826934260497848
2023-04-19,0.8297327701555716
2023-04-20,0.8304069566550112
2023-04-21,0.828942086259847
2023-04-24,0.8279763658703043
2023-04-25,0.8313129885785757
2023-04-26,0.8340349289361189
2023-04-27,0.8266476857408324
2023-04-28,0.8270829850518056
2023-05-01,0.8271950874039022
2023-05-02,0.8262397063719088
2023-05-03,0.8237670854297049
2023-05-04,0.8240284238876379
2023-05-05,0.8170396993622021
2023-05-08,0.8147908998565334
2023-05-09,0.816542895973546
2023-05-10,0.8190507343792365
2023-05-11,0.8175972791179249
2023-05-12,0.8197301352368751
2023-05-15,0.7807003653944398
2023-05-16,0.7794221193549586
2023-05-17,0.7773063136025516
2023-05-18,0.7739486271423057
2023-05-19,0.7756739141814576
2023-05-22,0.7749311992798313
2023-05-23,0.77553598566398
2023-05-24,0.7755575609226807
2023-05-25,0.7751236373878402
2023-05-26,0.7773588396651239
2023-05-30,0.777188381724298
2023-05-31,0.777518635510804
2023-06-01,0.7774844290636646
2023-06-02,0.7590711148293261
2023-06-05,0.7597689358606882
2023-06-06,0.7599215541713407
2023-06-07,0.7574678911641993
2023-06-08,0.761535961285345
2023-06-09,0.7624995209608709
2023-06-12,0.7639066063007891
2023-06-13,0.7593253054938682
2023-06-14,0.7616614002692548
2023-06-15,0.7608439235653395
2023-06-16,0.7617737474501834
2023-06-20,0.7554207056312245
2023-06-21,0.7562635088243209
2023-06-22,0.751320869065298
2023-06-23,0.750138859791487
2023-06-26,0.7526181142839111
2023-06-27,0.7467951520295786
2023-06-28,0.7486649309853332
2023-06-29,0.7439438082941445
2023-06-30,0.744650558272969
2023-07-03,0.7390907244032014
2023-07-05,0.7391106632482725
2023-07-06,0.7438528610949895
2023-07-07,0.7429200531680127
2023-07-10,0.7408154890500929
2023-07-11,0.728357494383606
2023-07-12,0.7319670039617282
2023-07-13,0.7367584853110114
2023-07-14,0.732673081171758
2023-07-17,0.7316757014632436
2023-07-18,0.7328424507984922
2023-07-19,0.7326109533444635
2023-07-20,0.7493317164492889
2023-07-21,0.7492088850800451
2023-07-24,0.7524368294607992
2023-07-25,0.7508841159029189
2023-07-26,0.7516273692071218
2023-07-27,0.7551223431791007
2023-07-28,0.7587472304154497
2023-07-31,0.7585676035381107
2023-08-01,0.7561611157493889
2023-08-02,0.7620576720696725
2023-08-03,0.7570049639478664
2023-08-04,0.7486094638621696
2023-08-07,0.7363305036268831
2023-08-08,0.7345041118965729
2023-08-09,0.7348233753476426
2023-08-10,0.7340894091133402
2023-08-11,0.7314992344992721
2023-08-14,0.7327781263440541
2023-08-15,0.7316639987543527
2023-08-16,0.7348103694050521
2023-08-17,0.7371887197156883
2023-08-18,0.7300843141567497
2023-08-21,0.7303498576798048
2023-08-22,0.7162357583834897
2023-08-23,0.725820641471056
2023-08-24,0.7307321949770823
2023-08-25,0.7236683942667892
2023-08-28,0.7234391186963587
2023-08-29,0.7323191406634822
2023-08-30,0.7305394971946678
2023-08-31,0.731779998980565
2023-09-01,0.7187931212170614
2023-09-05,0.7201228873399319
2023-09-06,0.7218261038658211
2023-09-07,0.7221199156545035
2023-09-08,0.727557558695886
2023-09-11,0.7483218492785126
2023-09-12,0.7511600076609578
2023-09-13,0.7574473330092812
2023-09-14,0.7643788949547528
2023-09-15,0.7663339614174877
2023-09-18,0.7832508141957649
2023-09-19,0.7893760756990289
2023-09-20,0.7974250719582449
2023-09-21,0.8296732325911707
2023-09-22,0.8270719231422066
2023-09-25,0.8256931925667864
2023-09-26,0.8260597509412491
2023-09-27,0.8264347435028994
2023-09-28,0.8297631365831436
2023-09-29,0.8276736950342848
2023-10-02,0.8243663140932657
2023-10-03,0.8329331155111432
2023-10-04,0.8412203500498616
2023-10-05,0.8416291351024394
2023-10-06,0.8382481623221523
2023-10-09,0.8434684874194004
2023-10-10,0.8428216039003025
2023-10-11,0.8454058613473086
2023-10-12,0.8494824253281564
2023-10-13,0.843736475731785
2023-10-16,0.8383206366470783
2023-10-17,0.8385263653587004
2023-10-18,0.8349728927929376
2023-10-19,0.8391932273370458
2023-10-20,0.8348979649582492
2023-10-23,0.8336764218125057
2023-10-24,0.8475163242486801
2023-10-25,0.858275600484271
2023-10-26,0.8606296252175236
2023-10-27,0.8560304060329416
2023-10-30,0.8492358916258539
2023-10-31,0.8626274171238435
2023-11-01,0.872918634140552
2023-11-02,0.8780475219902445
2023-11-03,0.8911049810034478
2023-11-06,0.8904028610443495
2023-11-07,0.8920633423202556
2023-11-08,0.8903889415120118
2023-11-09,0.8944579560904078
2023-11-10,0.8923311738286763
2023-11-13,0.8930684973648431
2023-11-14,0.9012128590452
2023-11-15,0.9054977413803036
2023-11-16,0.9081154637130328
2023-11-17,0.908089044909867
2023-11-20,0.9089758143574279
2023-11-21,0.9133517841847996
2023-11-22,0.913820111294239
2023-11-24,0.9121789737083705
2023-11-27,0.9046952655388177
2023-11-28,0.9049730114535008
2023-11-29,0.9072621365091783
2023-11-30,0.9042310381241391
2023-12-01,0.9247175195595672
2023-12-04,0.9278198601617048
2023-12-05,0.9271665130402879
2023-12-06,0.9202760012522463
2023-12-07,0.9160463867744414
2023-12-08,0.9140264285207768
2023-12-11,0.9122985394937994
2023-12-12,0.916055119253384
2023-12-13,0.9230248143622919
2023-12-14,0.92490252383122
2023-12-15,0.9237503514457616
2023-12-18,0.9245288593396619
2023-12-19,0.923808881461039
2023-12-20,0.9167321676203614
2023-12-21,0.9181978155903145
2023-12-22,0.9169855465074863
2023-12-26,0.9196770952271998
2023-12-27,0.9202821953833439
2023-12-28,0.9234140028276158
2023-12-29,0.9218667444273453
2024-01-02,0.9252124562262727
2024-01-03,0.9232831616596024
2024-01-04,0.9232341023573668
2024-01-05,0.9229335506121803
2024-01-08,0.9231128960090614
2024-01-09,0.9233914800015168
2024-01-10,0.9183720708946075
2024-01-11,0.914498057101273
2024-01-12,0.9143053482137539
2024-01-16,0.915322299107244
2024-01-17,0.9146339788959493
2024-01-18,0.9127836715788722
2024-01-19,0.9072220559991063
2024-01-22,0.9071690031460127
2024-01-23,0.9083257668335212
2024-01-24,0.907993036269916
2024-01-25,0.9075306927493692
2024-01-26,0.9050360407763731
2024-01-29,0.9040986059811852
2024-01-30,0.9040161783283702
2024-01-31,0.8921556073547255
2024-02-01,0.890786843130317
2024-02-02,0.8813284463393589
2024-02-05,0.8869055338797734
2024-02-06,0.8914053984086066
2024-02-07,0.8902297731419335
2024-02-08,0.8908975859074817
2024-02-09,0.8901786518043064
2024-02-12,0.8899085089134787
2024-02-13,0.895500042140838
2024-02-14,0.8972120852826493
2024-02-15,0.8946201387376453
2024-02-16,0.8949016356464011
2024-02-20,0.8937336912349975
2024-02-21,0.8943803207095234
2024-02-22,0.8947700183889282
2024-02-23,0.8875176484565053
2024-02-26,0.8849700817082307
2024-02-27,0.8852376449723537
2024-02-28,0.8852228419009364
2024-02-29,0.8811169955405115
2024-03-01,0.884993203163427
2024-03-04,0.8857741565763622
2024-03-05,0.8816722936479162
2024-03-06,0.881586566244619
2024-03-07,0.8824179671298046
2024-03-08,0.8833774165626106
2024-03-11,0.8835366390226423
2024-03-12,0.879351265021742
2024-03-13,0.8800164082310633
2024-03-14,0.8814743054400607
2024-03-15,0.8852977732251834
2024-03-18,0.8853797753460878
2024-03-19,0.8846744174277287
2024-03-20,0.8844272027062402
2024-03-21,0.8858334253913256
2024-03-22,0.8757341934404101
2024-03-25,0.8777698577031515
2024-03-26,0.8797391199699365
2024-03-27,0.8820355047841085
2024-03-28,0.8814845600000251
2024-04-01,0.8822632418808136
2024-04-02,0.8814639457861566
2024-04-03,0.8808498533309639
2024-04-04,0.8683378630236186
2024-04-05,0.8620263992408873
2024-04-08,0.8613490612503899
2024-04-09,0.8650669884785628
2024-04-10,0.8672620647466036
2024-04-11,0.8700633024041572
2024-04-12,0.8649351807698394
2024-04-15,0.8614586175792814
2024-04-16,0.8664343436736176
2024-04-17,0.8730344433623397
2024-04-18,0.8731904024076024
2024-04-19,0.8790974381747229
2024-04-22,0.8718139715408344
2024-04-23,0.8753302005259466
2024-04-24,0.877317251423635
2024-04-25,0.8758251930447113
2024-04-26,0.8665074364440757
2024-04-29,0.8735755858886437
2024-04-30,0.882270202660954
2024-05-01,0.8869988055831487
2024-05-02,0.8890910852215075
2024-05-03,0.8866714439844828
2024-05-06,0.8839115476567468
2024-05-07,0.882829870339712
2024-05-08,0.8835523934474977
2024-05-09,0.8829718716720224
2024-05-10,0.8832505545835989
2024-05-13,0.8791784473716798
2024-05-14,0.8816634991757983
2024-05-15,0.8864738739923773
2024-05-16,0.8788695633646673
2024-05-17,0.8793574184249268
2024-05-20,0.8793920830142493
2024-05-21,0.8794602334782492
2024-05-22,0.8784911250761261
2024-05-23,0.8803202861240834
2024-05-24,0.8808083333134601
2024-05-28,0.880617865733436
2024-05-29,0.8859377850522188
2024-05-30,0.8830898376352658
2024-05-31,0.8786232926824434
2024-06-03,0.880604691009534
2024-06-04,0.8777709055476913
2024-06-05,0.8796853556966342
2024-06-06,0.8808178475078668
2024-06-07,0.8866968329764046
2024-06-10,0.8869178163318869
2024-06-11,0.8893431241703679
2024-06-12,0.8916925420482581
2024-06-13,0.8916140717777082
2024-06-14,0.88248595688526
2024-06-17,0.8781484688675074
2024-06-18,0.8792161266423308
2024-06-20,0.8812819370490396
2024-06-21,0.881597159731766
2024-06-24,0.8903915256366655
2024-06-25,0.8934520415229602
2024-06-26,0.8935464097030985
2024-06-27,0.8930257069941091
2024-06-28,0.8954430945120829
2024-07-01,0.8947776674633565
2024-07-02,0.8951199141102621
2024-07-03,0.8931564625454431
2024-07-05,0.8975067177183513
2024-07-08,0.8951681116456122
2024-07-09,0.8952145432602907
2024-07-10,0.8931713591686097
2024-07-11,0.890610558409201
2024-07-12,0.8916195927727786
2024-07-15,0.8917306947009762
2024-07-16,0.8935073494290894
2024-07-17,0.8972222819995282
2024-07-18,0.8964150452685195
2024-07-19,0.9010015542682288
2024-07-22,0.8977141384881414
2024-07-23,0.8977267732634333
2024-07-24,0.905269331935223
2024-07-25,0.9057707404493993
2024-07-26,0.9063854595592872
2024-07-29,0.9057866330472092
2024-07-30,0.9031375175307667
2024-07-31,0.913967474820085
2024-08-01,0.9224051518947204
2024-08-02,0.8942137395261402
2024-08-05,0.8809530220180658
2024-08-06,0.8712798075924888
2024-08-07,0.872643407136218
2024-08-08,0.8704448990338143
2024-08-09,0.8712069971414128
2024-08-12,0.8715847837151629
2024-08-13,0.8730238788385437
2024-08-14,0.8672313118547611
2024-08-15,0.8637750117386837
2024-08-16,0.8646456006159674
2024-08-19,0.8638350651672041
2024-08-20,0.8639453767978934
2024-08-21,0.8637934857883247
2024-08-22,0.8685399269071513
2024-08-23,0.869320097875455
2024-08-26,0.8705234329054045
2024-08-27,0.8707380127450645
2024-08-28,0.8722530963708289
2024-08-29,0.8713974237247177
2024-08-30,0.8639577534960784
2024-09-03,0.855923771925912
2024-09-04,0.8582832970986265
2024-09-05,0.8562811154665124
2024-09-06,0.8582562901436268
2024-09-09,0.8573522403504833
2024-09-10,0.8583167336761591
2024-09-11,0.8638876271394766
2024-09-12,0.8631503257948265
2024-09-13,0.8622327501298638
2024-09-16,0.8613808830859105
2024-09-17,0.8617476282440827
2024-09-18,0.864009113824821
2024-09-19,0.8645313938917865
2024-09-20,0.8643466261276573
2024-09-23,0.864862894165352
2024-09-24,0.8649234694217109
2024-09-25,0.8653292695915128
2024-09-26,0.8660453939773016
2024-09-27,0.866325949376852
2024-09-30,0.8648709663463994
2024-10-01,0.862786137604823
2024-10-02,0.8628258007091064
2024-10-03,0.8659809704322573
2024-10-04,0.8655040223270698
2024-10-07,0.8665514751739852
2024-10-08,0.8660709385257487
2024-10-09,0.8602058288204305
2024-10-10,0.858363400067087
2024-10-11,0.8593689757075657
2024-10-14,0.8576406553891259
2024-10-15,0.8550765097873698
2024-10-16,0.8552588648605336
2024-10-17,0.8550255702706291
2024-10-18,0.8539635877212975
2024-10-21,0.8585618404106462
2024-10-22,0.8597230106510054
2024-10-23,0.8623754601952555
2024-10-24,0.8624437419883433
2024-10-25,0.8607059579861962
2024-10-28,0.8599367117894019
2024-10-29,0.8555023377194377
2024-10-30,0.8563252227096351
2024-10-31,0.8561812989587915
2024-11-01,0.8518611245052957
2024-11-04,0.8501782036209776
2024-11-05,0.8496153667689391
2024-11-06,0.8180028055929337
2024-11-07,0.8217592886795411
2024-11-08,0.8218747083362552
2024-11-11,0.8219761252093564
2024-11-12,0.8227283381049182
2024-11-13,0.818426901688784
2024-11-14,0.8170084018016665
2024-11-15,0.8208425047668046
2024-11-18,0.8217542722265353
2024-11-19,0.8224305734799493
2024-11-20,0.8222788424369051
2024-11-21,0.8206162382236191
2024-11-22,0.8202775394587946
2024-11-25,0.8205855067220191
2024-11-26,0.8177170237601574
2024-11-27,0.8189609654327117
2024-11-29,0.8239679804767583
2024-12-02,0.8243248636761278
2024-12-03,0.8243947640214919
2024-12-04,0.8219173577625982
2024-12-05,0.8221114104349867
2024-12-06,0.820430782120413
2024-12-09,0.8213477648308327
2024-12-10,0.8205268504860259
2024-12-11,0.8195813854908247
2024-12-12,0.8218205166165558
2024-12-13,0.8220928646749349
2024-12-16,0.8251472053115756
2024-12-17,0.8245885367032032
2024-12-18,0.8322796759267784
2024-12-19,0.8323226969424782
2024-12-20,0.831625576063174
2024-12-23,0.8300809779342245
2024-12-24,0.8306495506393267
2024-12-26,0.83046738705694
2024-12-27,0.8307557838099728
2024-12-30,0.8283571793121627
2024-12-31,0.8278498959520254
2025-01-02,0.8254347478695906
2025-01-03,0.8214667933546563
2025-01-06,0.8215378131298322
2025-01-07,0.8240780376057862
2025-01-08,0.824086773449645
2025-01-10,0.8226090917278979
2025-01-13,0.8223316103960685
2025-01-14,0.8227840597715012
2025-01-15,0.8273039885431105
2025-01-16,0.8228931400552205
2025-01-17,0.8232910660384067
2025-01-21,0.8223374970004426
2025-01-22,0.823150662790296
2025-01-23,0.8216051545874159
2025-01-24,0.8123923844106454
2025-01-27,0.8140977986169935
2025-01-28,0.8142473174502672
2025-01-29,0.8140239332322408
2025-01-30,0.8144446757178876
2025-01-31,0.8046984058916895
2025-02-03,0.8025354691009492
2025-02-04,0.8175462501998905
2025-02-05,0.8296808784661659
2025-02-06,0.83559446817877
2025-02-07,0.8350076917218764
2025-02-10,0.8377367587371602
2025-02-11,0.8370840559158538
2025-02-12,0.8378131230468949
2025-02-13,0.8397315965580172
2025-02-14,0.8398374647197495
2025-02-18,0.842133922951028
2025-02-19,0.8415891165144215
2025-02-20,0.8400495966200513
2025-02-21,0.8323709319101
2025-02-24,0.8326754330726103
2025-02-25,0.8274258874043188
2025-02-26,0.8259049657100687
2025-02-27,0.834367646026697
2025-02-28,0.8339527010106546
2025-03-03,0.825661448924345
2025-03-04,0.8221265366486502
2025-03-05,0.8231980114517983
2025-03-06,0.8331744039136025
2025-03-07,0.8334460117853945
2025-03-10,0.8311616253818122
2025-03-11,0.8257884750857332
2025-03-12,0.82555553580984
2025-03-13,0.818743805380275
2025-03-14,0.8114775984419093
2025-03-17,0.8114634442617287
2025-03-18,0.810283746144755
2025-03-19,0.8113961079625533
2025-03-20,0.8113905583964008
2025-03-21,0.8102891680222328
2025-03-24,0.8017568624542718
2025-03-25,0.8021432113566535
2025-03-26,0.8048495522757337
2025-03-27,0.8043423882834045
2025-03-28,0.7968586905688084
2025-03-31,0.7966846977637954
2025-04-01,0.7973579658728948
2025-04-02,0.7981867288491002
2025-04-03,0.7846538159665937
2025-04-04,0.7715919378170566
2025-04-07,0.7719037180469149
2025-04-08,0.776095353156092
2025-04-09,0.7806619758232178
2025-04-10,0.7793858621240964
2025-04-11,0.7809405959579901
2025-04-14,0.7806316180996589
2025-04-15,0.7807858518785807
2025-04-16,0.7783667331690715
2025-04-17,0.778533801919533
2025-04-21,0.7778088147988572
2025-04-22,0.7757912702099057
2025-04-23,0.7757619410571163
2025-04-24,0.7783368945220555
2025-04-25,0.7785408744271549
2025-04-28,0.7777145309165917
2025-04-29,0.7774760254225976
2025-04-30,0.7774314066363605
2025-05-01,0.7771568742185231
2025-05-02,0.7754327800979326
2025-05-05,0.7750440004441349
2025-05-06,0.7730846061062242
2025-05-07,0.7732891541760163
2025-05-08,0.7726586369732767
2025-05-09,0.7724294397819444
2025-05-12,0.7749457069613934
2025-05-13,0.7738762856661476
2025-05-14,0.773727948769774
2025-05-15,0.7741000718762028
2025-05-16,0.7733843324095849
2025-05-19,0.7734353772157075
2025-05-20,0.7735907084951539
2025-05-21,0.7726708539460876
2025-05-22,0.7723522208695976
2025-05-23,0.7716372196657221
2025-05-27,0.7717782381485053
2025-05-28,0.7719391928961206
2025-05-29,0.772051395027356
2025-05-30,0.7719496776670015
2025-06-02,0.772274842362079
2025-06-03,0.7720780086566696
2025-06-04,0.771454786193788
2025-06-05,0.7715056066986544
2025-06-06,0.7699701374470054
2025-06-09,0.769290415156376
2025-06-10,0.7693887701182122
2025-06-11,0.769176132412128
2025-06-12,0.7692603694193686
2025-06-13,0.7694419896151063
2025-06-16,0.7682677490579525
2025-06-17,0.7669416426787757
2025-06-18,0.7669349838781209
2025-06-20,0.766567574656823
2025-06-23,0.7666594213252006
2025-06-24,0.7625167518145812
2025-06-25,0.7624133386572028
2025-06-26,0.7624824993178181
2025-06-27,0.7622133919591211
2025-06-30,0.7623589161381961
